NAME,0.0,1.0S,10.0S,1.0MI,10.0MI,1.0HR,10.0HR,1.0D,10.0D,50.0D,100.0D,142.0D
SN-135,0.000e+00,4.805e-11,5.294e-11,5.294e-11,5.294e-11,5.294e-11,5.292e-11,5.291e-11,5.229e-11,4.987e-11,4.893e-11,4.992e-11
SN-136,0.000e+00,3.272e-12,4.023e-12,4.023e-12,4.023e-12,4.023e-12,4.022e-12,4.023e-12,3.992e-12,3.888e-12,3.939e-12,4.158e-12
SB-121,0.000e+00,1.463e-12,1.463e-11,9.124e-11,2.745e-09,8.496e-08,7.631e-06,3.921e-05,1.291e-03,7.520e-03,1.545e-02,2.225e-02
SB-122,0.000e+00,3.700e-15,3.747e-14,2.399e-13,3.410e-12,2.623e-11,6.567e-10,5.442e-09,1.152e-06,1.202e-05,2.841e-05,4.844e-05
SB-122M,0.000e+00,3.891e-15,3.843e-14,2.155e-13,1.145e-12,1.418e-12,1.516e-12,1.933e-12,1.870e-11,1.092e-10,2.559e-10,4.348e-10
SB-123,0.000e+00,1.018e-13,3.429e-12,4.311e-10,8.018e-08,2.308e-06,5.553e-05,1.417e-04,1.483e-03,7.751e-03,1.621e-02,2.381e-02
SB-124,0.000e+00,5.889e-13,6.037e-12,4.050e-11,5.642e-10,3.692e-09,4.002e-08,1.059e-07,2.550e-06,4.444e-05,1.670e-04,3.405e-04
SB-124M,0.000e+00,5.646e-13,5.461e-12,2.742e-11,7.516e-11,7.603e-11,7.605e-11,7.614e-11,7.821e-11,9.039e-11,1.097e-10,1.328e-10
SB-125,0.000e+00,1.056e-11,1.615e-10,4.493e-09,3.942e-07,6.325e-06,8.053e-05,1.983e-04,2.307e-03,1.445e-02,3.099e-02,4.537e-02
SB-126,0.000e+00,8.150e-11,8.152e-10,4.896e-09,4.947e-08,3.057e-07,3.102e-06,7.341e-06,5.843e-05,1.383e-04,1.696e-04,1.997e-04
SB-126M,0.000e+00,4.225e-11,4.213e-10,2.490e-09,2.124e-08,6.171e-08,6.948e-08,6.948e-08,7.009e-08,7.483e-08,8.236e-08,9.117e-08
SB-127,0.000e+00,6.412e-10,6.974e-09,5.994e-08,1.851e-06,2.088e-05,3.898e-04,1.010e-03,5.502e-03,6.606e-03,6.778e-03,7.134e-03
SB-128,0.000e+00,1.380e-09,1.380e-08,8.274e-08,8.226e-07,4.781e-06,3.465e-05,5.439e-05,6.501e-05,6.813e-05,7.327e-05,7.942e-05
SB-128M,0.000e+00,1.072e-09,1.092e-08,7.276e-08,1.329e-06,1.237e-05,2.921e-05,2.923e-05,2.897e-05,2.820e-05,2.809e-05,2.876e-05
SB-129,0.000e+00,9.775e-09,1.051e-07,8.559e-07,2.124e-05,1.770e-04,1.034e-03,1.272e-03,1.295e-03,1.263e-03,1.262e-03,1.295e-03
SB-130,0.000e+00,1.829e-08,1.827e-07,1.088e-06,1.008e-05,4.095e-05,6.332e-05,6.330e-05,6.286e-05,6.174e-05,6.207e-05,6.397e-05
SB-130M,0.000e+00,2.517e-08,2.607e-07,1.832e-06,2.713e-05,5.287e-05,5.744e-05,5.742e-05,5.680e-05,5.463e-05,5.366e-05,5.430e-05
SB-131,0.000e+00,1.339e-07,1.376e-06,9.227e-06,1.067e-04,3.584e-04,4.327e-04,4.325e-04,4.273e-04,4.080e-04,3.972e-04,3.987e-04
SB-132,0.000e+00,9.188e-08,9.391e-07,5.936e-06,3.065e-05,3.462e-05,3.460e-05,3.459e-05,3.414e-05,3.238e-05,3.129e-05,3.122e-05
SB-132M,0.000e+00,9.067e-08,8.956e-07,5.022e-06,2.667e-05,3.301e-05,3.299e-05,3.298e-05,3.257e-05,3.100e-05,3.007e-05,3.009e-05
SB-133,0.000e+00,1.809e-07,1.856e-06,1.005e-05,3.790e-05,4.015e-05,4.012e-05,4.011e-05,3.954e-05,3.726e-05,3.571e-05,3.538e-05
SB-134,0.000e+00,2.274e-08,1.800e-07,3.759e-07,3.850e-07,3.850e-07,3.848e-07,3.847e-07,3.795e-07,3.596e-07,3.481e-07,3.493e-07
SB-134M,0.000e+00,2.235e-08,1.699e-07,3.490e-07,3.563e-07,3.563e-07,3.561e-07,3.560e-07,3.512e-07,3.327e-07,3.218e-07,3.227e-07
SB-135,0.000e+00,1.428e-08,4.205e-08,4.277e-08,4.277e-08,4.277e-08,4.274e-08,4.273e-08,4.210e-08,3.955e-08,3.781e-08,3.743e-08
SB-136,0.000e+00,8.754e-10,9.221e-10,9.221e-10,9.221e-10,9.221e-10,9.216e-10,9.214e-10,9.084e-10,8.562e-10,8.235e-10,8.213e-10
SB-137,0.000e+00,8.448e-11,9.252e-11,9.252e-11,9.252e-11,9.252e-11,9.248e-11,9.248e-11,9.147e-11,8.763e-11,8.656e-11,8.896e-11
SB-138,0.000e+00,3.290e-12,3.306e-12,3.306e-12,3.306e-12,3.306e-12,3.305e-12,3.306e-12,3.285e-12,3.215e-12,3.281e-12,3.488e-12
SB-139,0.000e+00,2.393e-13,2.436e-13,2.436e-13,2.436e-13,2.436e-13,2.436e-13,2.437e-13,2.431e-13,2.425e-13,2.542e-13,2.772e-13
TE-120,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TE-121,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TE-121M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
TE-122,0.000e+00,7.357e-19,7.845e-18,6.418e-17,3.142e-15,1.386e-13,2.436e-11,3.936e-10,9.839e-07,6.808e-05,3.258e-04,7.420e-04
TE-123,0.000e+00,1.198e-17,1.198e-16,7.189e-16,7.189e-15,4.313e-14,4.314e-13,1.048e-12,4.093e-10,1.793e-07,1.684e-06,5.276e-06
TE-123M,0.000e+00,1.253e-17,1.253e-16,7.518e-16,7.518e-15,4.510e-14,4.507e-13,1.085e-12,1.474e-10,6.388e-08,6.438e-07,2.192e-06
TE-124,0.000e+00,1.322e-15,5.021e-14,1.371e-12,5.353e-11,3.969e-10,4.193e-09,1.044e-08,2.162e-07,9.825e-06,6.934e-05,1.936e-04
TE-125,0.000e+00,1.098e-13,1.098e-12,6.586e-12,6.637e-11,4.532e-10,1.277e-08,6.149e-08,5.989e-06,1.899e-04,8.513e-04,1.812e-03
TE-125M,0.000e+00,1.195e-14,1.195e-13,7.170e-13,7.321e-12,6.034e-11,3.057e-09,1.648e-08,1.685e-06,4.503e-05,1.652e-04,3.024e-04
TE-126,0.000e+00,4.716e-13,5.711e-12,6.702e-11,3.821e-09,7.977e-08,1.302e-06,3.328e-06,4.983e-05,4.383e-04,1.082e-03,1.714e-03
TE-127,0.000e+00,4.784e-12,4.789e-11,2.897e-10,3.641e-09,7.782e-08,9.261e-06,4.607e-05,4.849e-04,5.988e-04,6.340e-04,6.788e-04
TE-127M,0.000e+00,7.522e-12,7.523e-11,4.518e-10,4.641e-09,3.719e-08,2.098e-06,1.274e-05,8.731e-04,6.550e-03,1.233e-02,1.626e-02
TE-128,0.000e+00,4.676e-11,5.232e-10,5.153e-09,4.099e-07,2.377e-05,1.025e-03,2.714e-03,2.911e-02,1.483e-01,3.011e-01,4.331e-01
TE-129,0.000e+00,1.243e-09,1.244e-08,7.511e-08,9.104e-07,1.344e-05,2.272e-04,3.146e-04,3.159e-04,3.240e-04,3.320e-04,3.433e-04
TE-129M,0.000e+00,9.955e-10,9.958e-09,5.986e-08,6.283e-07,5.402e-06,1.717e-04,5.701e-04,6.571e-03,2.329e-02,3.210e-02,3.554e-02
TE-130,0.000e+00,3.856e-09,4.092e-08,3.344e-07,1.745e-05,3.697e-04,4.474e-03,1.090e-02,1.101e-01,5.545e-01,1.117e+00,1.597e+00
TE-131,0.000e+00,1.010e-08,1.036e-07,7.193e-07,1.901e-05,2.427e-04,4.631e-04,4.662e-04,4.693e-04,4.495e-04,4.393e-04,4.424e-04
TE-131M,0.000e+00,1.598e-08,1.600e-07,9.676e-07,1.066e-05,8.498e-05,9.624e-04,2.018e-03,4.739e-03,4.608e-03,4.561e-03,4.642e-03
TE-132,0.000e+00,1.304e-07,1.332e-06,8.953e-06,1.585e-04,1.234e-03,1.246e-02,2.824e-02,1.295e-01,1.404e-01,1.370e-01,1.380e-01
TE-133,0.000e+00,1.140e-07,1.175e-06,8.101e-06,1.150e-04,3.165e-04,3.605e-04,3.605e-04,3.559e-04,3.386e-04,3.282e-04,3.284e-04
TE-133M,0.000e+00,2.430e-07,2.429e-06,1.453e-05,1.387e-04,6.255e-04,1.185e-03,1.185e-03,1.169e-03,1.107e-03,1.066e-03,1.057e-03
TE-134,0.000e+00,5.311e-07,5.421e-06,3.369e-05,3.190e-04,1.318e-03,2.091e-03,2.090e-03,2.061e-03,1.944e-03,1.865e-03,1.848e-03
TE-135,0.000e+00,2.683e-07,2.374e-06,7.007e-06,7.931e-06,7.931e-06,7.926e-06,7.924e-06,7.813e-06,7.376e-06,7.087e-06,7.039e-06
TE-136,0.000e+00,1.608e-07,1.399e-06,4.291e-06,4.978e-06,4.978e-06,4.975e-06,4.973e-06,4.901e-06,4.610e-06,4.410e-06,4.362e-06
TE-137,0.000e+00,3.462e-08,1.665e-07,1.931e-07,1.931e-07,1.931e-07,1.930e-07,1.929e-07,1.902e-07,1.794e-07,1.725e-07,1.717e-07
TE-138,0.000e+00,6.707e-09,1.918e-08,1.946e-08,1.946e-08,1.946e-08,1.945e-08,1.945e-08,1.918e-08,1.811e-08,1.745e-08,1.744e-08
TE-139,0.000e+00,6.323e-10,7.854e-10,7.854e-10,7.854e-10,7.854e-10,7.850e-10,7.849e-10,7.749e-10,7.358e-10,7.154e-10,7.217e-10
TE-140,0.000e+00,8.279e-11,1.375e-10,1.375e-10,1.375e-10,1.375e-10,1.374e-10,1.374e-10,1.358e-10,1.296e-10,1.272e-10,1.296e-10
TE-141,0.000e+00,1.524e-12,1.610e-12,1.610e-12,1.610e-12,1.610e-12,1.609e-12,1.609e-12,1.593e-12,1.531e-12,1.519e-12,1.567e-12
TE-142,0.000e+00,1.072e-13,1.418e-13,1.418e-13,1.418e-13,1.418e-13,1.419e-13,1.420e-13,1.422e-13,1.450e-13,1.566e-13,1.756e-13
I-125,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
I-126,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
I-127,0.000e+00,1.493e-13,1.497e-12,9.133e-12,1.100e-10,2.604e-09,2.251e-06,2.946e-05,5.368e-03,4.764e-02,1.051e-01,1.557e-01
I-128,0.000e+00,9.449e-13,9.429e-12,5.593e-11,4.952e-10,1.657e-09,2.062e-09,2.287e-09,4.701e-08,4.293e-07,1.086e-06,1.902e-06
I-129,0.000e+00,2.080e-11,2.173e-10,1.615e-09,5.427e-08,3.223e-06,7.262e-04,3.257e-03,4.427e-02,2.381e-01,4.941e-01,7.137e-01
I-130,0.000e+00,1.350e-11,1.353e-10,8.215e-10,9.044e-09,6.230e-08,5.442e-07,1.173e-06,1.117e-05,5.888e-05,1.386e-04,2.357e-04
I-130M,0.000e+00,6.558e-12,6.520e-11,3.790e-10,2.746e-09,5.064e-09,5.881e-09,8.573e-09,5.298e-08,2.810e-07,6.630e-07,1.129e-06
I-131,0.000e+00,3.506e-10,3.723e-09,3.045e-08,2.272e-06,1.842e-04,6.794e-03,1.740e-02,1.380e-01,2.339e-01,2.338e-01,2.366e-01
I-132,0.000e+00,1.831e-09,1.832e-08,1.102e-07,1.173e-06,1.066e-05,2.740e-04,7.468e-04,3.837e-03,4.153e-03,4.057e-03,4.089e-03
I-133,0.000e+00,1.450e-08,1.809e-07,1.651e-06,5.303e-05,1.082e-03,1.641e-02,3.321e-02,6.131e-02,5.838e-02,5.665e-02,5.668e-02
I-133M,0.000e+00,1.055e-08,7.647e-08,1.410e-07,1.424e-07,1.424e-07,1.423e-07,1.423e-07,1.414e-07,1.393e-07,1.404e-07,1.448e-07
I-134,0.000e+00,3.960e-08,4.076e-07,2.830e-06,6.017e-05,7.698e-04,2.990e-03,2.984e-03,2.946e-03,2.801e-03,2.712e-03,2.708e-03
I-134M,0.000e+00,3.897e-08,3.843e-07,2.136e-06,1.058e-05,1.250e-05,1.249e-05,1.249e-05,1.240e-05,1.217e-05,1.223e-05,1.261e-05
I-135,0.000e+00,2.611e-07,3.013e-06,2.552e-05,3.154e-04,1.850e-03,1.211e-02,1.714e-02,1.842e-02,1.754e-02,1.702e-02,1.703e-02
I-136,0.000e+00,1.070e-07,1.242e-06,9.567e-06,3.089e-05,3.214e-05,3.213e-05,3.212e-05,3.169e-05,3.006e-05,2.905e-05,2.901e-05
I-136M,0.000e+00,1.684e-07,1.575e-06,6.701e-06,1.126e-05,1.126e-05,1.125e-05,1.125e-05,1.110e-05,1.053e-05,1.017e-05,1.013e-05
I-137,0.000e+00,2.498e-07,2.370e-06,8.246e-06,1.021e-05,1.021e-05,1.021e-05,1.021e-05,1.006e-05,9.515e-06,9.154e-06,9.098e-06
I-138,0.000e+00,1.340e-07,8.961e-07,1.362e-06,1.368e-06,1.368e-06,1.367e-06,1.366e-06,1.347e-06,1.270e-06,1.218e-06,1.208e-06
I-139,0.000e+00,5.718e-08,2.173e-07,2.301e-07,2.301e-07,2.301e-07,2.299e-07,2.299e-07,2.266e-07,2.135e-07,2.046e-07,2.026e-07
I-140,0.000e+00,1.346e-08,2.442e-08,2.441e-08,2.441e-08,2.441e-08,2.440e-08,2.439e-08,2.403e-08,2.256e-08,2.153e-08,2.125e-08
I-141,0.000e+00,1.368e-09,1.663e-09,1.663e-09,1.663e-09,1.663e-09,1.662e-09,1.661e-09,1.637e-09,1.538e-09,1.472e-09,1.457e-09
I-142,0.000e+00,6.428e-11,6.623e-11,6.623e-11,6.623e-11,6.623e-11,6.620e-11,6.619e-11,6.539e-11,6.225e-11,6.085e-11,6.178e-11
I-143,0.000e+00,4.445e-12,5.057e-12,5.057e-12,5.057e-12,5.056e-12,5.055e-12,5.055e-12,5.007e-12,4.829e-12,4.823e-12,5.017e-12
I-144,0.000e+00,1.031e-13,1.036e-13,1.036e-13,1.036e-13,1.036e-13,1.036e-13,1.037e-13,1.032e-13,1.022e-13,1.061e-13,1.147e-13
I-145,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
XE-124,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
XE-125,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
XE-125M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
XE-126,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
XE-127,0.000e+00,0.000e+00,0.000e+00,5.291e-23,1.029e-20,1.002e-18,2.180e-16,1.309e-15,6.557e-13,1.848e-10,1.640e-09,5.294e-09
XE-127M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
XE-128,0.000e+00,7.871e-14,8.055e-13,5.443e-12,1.147e-10,1.923e-09,3.295e-08,8.391e-08,7.175e-06,4.053e-04,1.956e-03,4.533e-03
XE-129,0.000e+00,2.878e-14,2.878e-13,1.727e-12,1.727e-11,1.036e-10,1.037e-09,2.490e-09,2.590e-08,4.338e-07,3.513e-06,1.204e-05
XE-129M,0.000e+00,4.842e-16,4.842e-15,2.905e-14,2.904e-13,1.740e-12,1.714e-11,4.019e-11,3.324e-10,9.911e-09,6.455e-08,1.862e-07
XE-130,0.000e+00,5.067e-15,1.243e-13,3.149e-12,2.461e-10,4.865e-09,2.039e-07,9.663e-07,8.208e-05,2.118e-03,9.568e-03,2.164e-02
XE-131,0.000e+00,3.400e-13,3.416e-12,2.119e-11,6.126e-10,1.982e-07,1.212e-04,7.450e-04,6.591e-02,7.787e-01,1.688e+00,2.338e+00
XE-131M,0.000e+00,8.936e-14,8.938e-13,5.371e-12,5.819e-11,2.531e-09,1.352e-06,8.214e-06,6.116e-04,3.445e-03,3.955e-03,4.019e-03
XE-132,0.000e+00,8.353e-12,9.043e-11,7.730e-10,3.367e-08,1.437e-06,3.529e-04,2.524e-03,1.856e-01,1.475e+00,3.220e+00,4.806e+00
XE-133,0.000e+00,7.933e-11,8.003e-10,5.153e-09,1.541e-07,1.428e-05,2.626e-03,1.395e-02,2.384e-01,3.456e-01,3.389e-01,3.384e-01
XE-133M,0.000e+00,2.392e-10,2.392e-09,1.436e-08,1.465e-07,1.270e-06,8.390e-05,4.056e-04,3.819e-03,4.333e-03,4.225e-03,4.245e-03
XE-134,0.000e+00,3.447e-09,4.272e-08,2.747e-07,6.056e-06,2.790e-04,1.871e-02,5.203e-02,5.677e-01,2.868e+00,5.737e+00,8.147e+00
XE-134M,0.000e+00,7.734e-10,8.514e-10,8.514e-10,8.514e-10,8.513e-10,8.509e-10,8.508e-10,8.495e-10,8.592e-10,8.908e-10,9.392e-10
XE-135,0.000e+00,8.524e-09,8.599e-08,5.450e-07,8.827e-06,1.250e-04,1.910e-03,3.041e-03,3.135e-03,2.819e-03,2.422e-03,2.087e-03
XE-135M,0.000e+00,1.468e-08,1.464e-07,8.646e-07,7.453e-06,2.545e-05,9.150e-05,1.219e-04,1.287e-04,1.237e-04,1.213e-04,1.225e-04
XE-136,0.000e+00,1.096e-07,1.266e-06,1.269e-05,2.910e-04,2.001e-03,2.576e-02,7.533e-02,9.011e-01,4.592e+00,9.233e+00,1.317e+01
XE-137,0.000e+00,2.534e-07,2.799e-06,2.175e-05,1.414e-04,1.745e-04,1.743e-04,1.743e-04,1.721e-04,1.637e-04,1.587e-04,1.586e-04
XE-138,0.000e+00,4.099e-07,4.598e-06,3.108e-05,2.614e-04,6.418e-04,6.780e-04,6.777e-04,6.686e-04,6.333e-04,6.102e-04,6.067e-04
XE-139,0.000e+00,3.933e-07,3.983e-06,1.669e-05,2.582e-05,2.582e-05,2.580e-05,2.579e-05,2.544e-05,2.404e-05,2.311e-05,2.293e-05
XE-140,0.000e+00,3.013e-07,2.495e-06,5.950e-06,6.248e-06,6.247e-06,6.244e-06,6.242e-06,6.152e-06,5.797e-06,5.550e-06,5.486e-06
XE-141,0.000e+00,8.746e-08,2.618e-07,2.665e-07,2.665e-07,2.665e-07,2.664e-07,2.663e-07,2.624e-07,2.470e-07,2.364e-07,2.340e-07
XE-142,0.000e+00,2.722e-08,6.269e-08,6.290e-08,6.290e-08,6.290e-08,6.287e-08,6.285e-08,6.192e-08,5.817e-08,5.561e-08,5.502e-08
XE-143,0.000e+00,1.943e-09,2.159e-09,2.159e-09,2.159e-09,2.159e-09,2.157e-09,2.157e-09,2.126e-09,2.004e-09,1.926e-09,1.920e-09
XE-144,0.000e+00,4.840e-10,9.672e-10,9.681e-10,9.681e-10,9.681e-10,9.676e-10,9.674e-10,9.547e-10,9.042e-10,8.770e-10,8.833e-10
XE-145,0.000e+00,1.677e-11,3.124e-11,3.123e-11,3.123e-11,3.123e-11,3.122e-11,3.124e-11,3.115e-11,3.110e-11,3.265e-11,3.570e-11
XE-146,0.000e+00,1.379e-12,2.637e-12,2.639e-12,2.639e-12,2.639e-12,2.638e-12,2.639e-12,2.623e-12,2.574e-12,2.637e-12,2.813e-12
XE-147,0.000e+00,3.117e-14,3.360e-14,3.360e-14,3.360e-14,3.360e-14,3.361e-14,3.365e-14,3.383e-14,3.505e-14,3.866e-14,4.414e-14
CS-131,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
CS-132,0.000e+00,0.000e+00,8.525e-22,3.100e-20,3.136e-18,1.932e-16,1.938e-12,6.455e-11,2.260e-07,6.528e-06,1.833e-05,3.171e-05
CS-133,0.000e+00,3.737e-12,3.737e-11,2.244e-10,2.291e-09,3.583e-08,4.783e-05,6.481e-04,1.961e-01,2.032e+00,4.339e+00,6.142e+00
CS-134,0.000e+00,1.216e-12,1.216e-11,7.321e-11,7.569e-10,5.307e-09,9.966e-08,3.992e-07,5.878e-04,3.807e-02,1.862e-01,4.124e-01
CS-134M,0.000e+00,2.341e-12,2.340e-11,1.402e-10,1.377e-09,7.495e-09,3.225e-08,4.013e-08,2.442e-06,2.674e-05,6.561e-05,1.098e-04
CS-135,0.000e+00,7.841e-11,7.928e-10,5.059e-09,9.757e-08,4.165e-06,7.649e-04,3.653e-03,5.580e-02,2.749e-01,5.221e-01,7.162e-01
CS-135M,0.000e+00,5.407e-11,5.402e-10,3.223e-09,3.041e-08,1.349e-07,2.481e-07,2.480e-07,2.602e-07,1.019e-06,4.548e-06,1.148e-05
CS-136,0.000e+00,6.579e-10,6.579e-09,3.947e-08,3.947e-07,2.366e-06,2.344e-05,5.560e-05,4.885e-04,1.801e-03,3.214e-03,4.669e-03
CS-137,0.000e+00,1.162e-08,1.532e-07,2.510e-06,1.722e-04,1.751e-03,1.916e-02,4.625e-02,4.636e-01,2.316e+00,4.620e+00,6.552e+00
CS-138,0.000e+00,2.675e-08,2.863e-07,2.422e-06,8.417e-05,9.333e-04,1.660e-03,1.660e-03,1.638e-03,1.554e-03,1.500e-03,1.494e-03
CS-138M,0.000e+00,2.179e-08,2.140e-07,1.165e-06,4.978e-06,5.479e-06,5.476e-06,5.475e-06,5.419e-06,5.226e-06,5.140e-06,5.195e-06
CS-139,0.000e+00,1.199e-07,1.510e-06,1.678e-05,2.239e-04,4.513e-04,4.632e-04,4.631e-04,4.570e-04,4.334e-04,4.183e-04,4.164e-04
CS-140,0.000e+00,2.063e-07,2.557e-06,1.908e-05,4.658e-05,4.769e-05,4.766e-05,4.765e-05,4.702e-05,4.458e-05,4.301e-05,4.280e-05
CS-141,0.000e+00,3.071e-07,3.282e-06,1.157e-05,1.443e-05,1.443e-05,1.442e-05,1.441e-05,1.422e-05,1.347e-05,1.297e-05,1.289e-05
CS-142,0.000e+00,1.914e-07,6.232e-07,6.370e-07,6.370e-07,6.370e-07,6.367e-07,6.364e-07,6.275e-07,5.919e-07,5.677e-07,5.622e-07
CS-143,0.000e+00,1.129e-07,3.357e-07,3.414e-07,3.414e-07,3.414e-07,3.412e-07,3.411e-07,3.361e-07,3.160e-07,3.018e-07,2.976e-07
CS-144,0.000e+00,2.167e-08,4.457e-08,4.463e-08,4.463e-08,4.462e-08,4.460e-08,4.459e-08,4.397e-08,4.156e-08,4.005e-08,3.994e-08
CS-145,0.000e+00,3.999e-09,5.645e-09,5.645e-09,5.645e-09,5.645e-09,5.642e-09,5.641e-09,5.566e-09,5.272e-09,5.095e-09,5.098e-09
CS-146,0.000e+00,2.204e-10,2.266e-10,2.266e-10,2.266e-10,2.266e-10,2.265e-10,2.265e-10,2.236e-10,2.125e-10,2.067e-10,2.087e-10
CS-147,0.000e+00,4.160e-11,5.850e-11,5.850e-11,5.850e-11,5.850e-11,5.848e-11,5.849e-11,5.799e-11,5.624e-11,5.653e-11,5.910e-11
CS-148,0.000e+00,8.465e-13,8.746e-13,8.746e-13,8.746e-13,8.746e-13,8.746e-13,8.749e-13,8.722e-13,8.679e-13,9.063e-13,9.845e-13
CS-149,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
CS-150,0.000e+00,3.132e-16,3.144e-16,3.144e-16,3.144e-16,3.144e-16,3.145e-16,3.149e-16,3.168e-16,3.288e-16,3.637e-16,4.164e-16
BA-130,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
BA-131,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
BA-131M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
BA-132,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,4.623e-21,3.402e-16,2.789e-14,1.353e-09,2.624e-07,1.639e-06,3.984e-06
BA-133,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
BA-133M,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00,0.000e+00
BA-134,0.000e+00,2.865e-15,2.865e-14,1.719e-13,1.721e-12,1.041e-11,1.196e-10,3.855e-10,1.441e-06,5.260e-04,5.314e-03,1.665e-02
BA-135,0.000e+00,3.114e-14,3.114e-13,1.869e-12,1.871e-11,1.132e-10,1.228e-09,3.246e-09,4.687e-08,6.745e-07,1.001e-05,4.917e-05
BA-135M,0.000e+00,2.658e-14,2.658e-13,1.594e-12,1.592e-11,9.454e-11,8.501e-10,1.743e-09,4.033e-09,8.259e-09,4.730e-08,1.614e-07
BA-136,0.000e+00,1.003e-12,1.005e-11,6.088e-11,6.741e-10,6.218e-09,2.954e-07,1.568e-06,1.367e-04,2.734e-03,9.615e-03,1.864e-02
BA-136M,0.000e+00,1.777e-17,2.950e-16,1.770e-15,1.770e-14,1.061e-13,1.051e-12,2.493e-12,2.191e-11,8.075e-11,1.441e-10,2.094e-10
BA-137,0.000e+00,2.274e-11,2.319e-10,1.530e-09,2.253e-08,1.602e-07,1.877e-06,5.369e-06,1.865e-04,3.916e-03,1.521e-02,3.030e-02
BA-137M,0.000e+00,2.256e-11,2.211e-10,1.188e-09,4.679e-09,5.262e-09,7.924e-09,1.207e-08,7.595e-08,3.595e-07,7.125e-07,1.008e-06
BA-138,0.000e+00,6.885e-10,8.302e-09,9.959e-08,9.390e-06,5.860e-04,1.933e-02,4.968e-02,5.173e-01,2.589e+00,5.159e+00,7.307e+00
BA-139,0.000e+00,6.113e-09,6.893e-08,8.797e-07,9.409e-05,1.305e-03,3.988e-03,4.121e-03,4.064e-03,3.858e-03,3.729e-03,3.717e-03
BA-140,0.000e+00,3.948e-08,5.140e-07,8.372e-06,2.829e-04,1.950e-03,1.977e-02,4.678e-02,3.705e-01,8.089e-01,8.440e-01,8.467e-01
BA-141,0.000e+00,1.356e-07,1.769e-06,1.978e-05,2.535e-04,7.482e-04,8.402e-04,8.399e-04,8.293e-04,7.881e-04,7.620e-04,7.593e-04
BA-142,0.000e+00,3.060e-07,4.545e-06,2.987e-05,2.316e-04,4.766e-04,4.865e-04,4.863e-04,4.799e-04,4.552e-04,4.391e-04,4.367e-04
BA-143,0.000e+00,3.610e-07,3.565e-06,8.939e-06,9.493e-06,9.493e-06,9.487e-06,9.484e-06,9.356e-06,8.855e-06,8.521e-06,8.456e-06
